model,exercise,target,criterion,seed,target_bit,accuracy,lop,global_opposing_support,global_matching_support,global_opposing_rate,target_cardinality,total_hamming1_support,is_hand_criterion
ssm,cpr,0001000001000,8,57.333333333333336,0.0,0.8333333333333334,0.0,175.0,912.0,0.1609935602575897,2.0,100.0,0.0
ssm,cpr,0001000001000,9,57.333333333333336,1.0,0.39999999999999997,42.0,913.0,174.0,0.8399264029438823,2.0,100.0,0.0
ssm,cpr,0001000001000,10,57.333333333333336,0.0,0.5,0.0,115.0,972.0,0.10579576816927323,2.0,100.0,0.0
ssm,cpr,0001000001000,11,57.333333333333336,0.0,1.0,0.0,95.0,992.0,0.08739650413983441,2.0,100.0,0.0
ssm,cpr,0001000001000,12,57.333333333333336,0.0,1.0,0.0,89.0,998.0,0.08187672493100276,2.0,100.0,0.0
ssm,cpr,0001000010000,0,57.333333333333336,0.0,0.6,8.0,185.0,901.0,0.17034990791896867,2.0,92.0,1.0
ssm,cpr,0001000010000,1,57.333333333333336,0.0,1.0,0.0,90.0,996.0,0.08287292817679558,2.0,92.0,1.0
ssm,cpr,0001000010000,2,57.333333333333336,0.0,1.0,0.0,98.0,988.0,0.09023941068139964,2.0,92.0,1.0
ssm,cpr,0001000010000,3,57.333333333333336,1.0,1.0,42.0,928.0,158.0,0.85451197053407,2.0,92.0,0.0
ssm,cpr,0001000010000,4,57.333333333333336,0.0,1.0,0.0,146.0,940.0,0.13443830570902393,2.0,92.0,0.0
ssm,cpr,0001000010000,5,57.333333333333336,0.0,0.5333333333333333,0.0,130.0,956.0,0.11970534069981582,2.0,92.0,0.0
ssm,cpr,0001000010000,6,57.333333333333336,0.0,1.0,0.0,146.0,940.0,0.13443830570902393,2.0,92.0,0.0
ssm,cpr,0001000010000,7,57.333333333333336,0.0,1.0,0.0,166.0,920.0,0.15285451197053407,2.0,92.0,0.0
ssm,cpr,0001000010000,8,57.333333333333336,1.0,0.4666666666666666,42.0,923.0,163.0,0.8499079189686926,2.0,92.0,0.0
ssm,cpr,0001000010000,9,57.333333333333336,0.0,0.6666666666666666,0.0,185.0,901.0,0.17034990791896867,2.0,92.0,0.0
ssm,cpr,0001000010000,10,57.333333333333336,0.0,1.0,0.0,115.0,971.0,0.10589318600368323,2.0,92.0,0.0
ssm,cpr,0001000010000,11,57.333333333333336,0.0,1.0,0.0,95.0,991.0,0.08747697974217311,2.0,92.0,0.0
ssm,cpr,0001000010000,12,57.333333333333336,0.0,1.0,0.0,89.0,997.0,0.08195211786372007,2.0,92.0,0.0
ssm,cpr,0001000100000,0,57.333333333333336,0.0,0.9333333333333332,0.0,185.0,901.0,0.17034990791896867,2.0,82.0,1.0
ssm,cpr,0001000100000,1,57.333333333333336,0.0,1.0,0.0,90.0,996.0,0.08287292817679558,2.0,82.0,1.0
ssm,cpr,0001000100000,2,57.333333333333336,0.0,1.0,0.0,98.0,988.0,0.09023941068139964,2.0,82.0,1.0
ssm,cpr,0001000100000,3,57.333333333333336,1.0,0.16666666666666666,40.0,928.0,158.0,0.85451197053407,2.0,82.0,0.0
ssm,cpr,0001000100000,4,57.333333333333336,0.0,0.8333333333333334,0.0,146.0,940.0,0.13443830570902393,2.0,82.0,0.0
ssm,cpr,0001000100000,5,57.333333333333336,0.0,1.0,0.0,130.0,956.0,0.11970534069981582,2.0,82.0,0.0
ssm,cpr,0001000100000,6,57.333333333333336,0.0,1.0,0.0,146.0,940.0,0.13443830570902393,2.0,82.0,0.0
ssm,cpr,0001000100000,7,57.333333333333336,1.0,0.8333333333333334,42.0,932.0,154.0,0.8581952117863721,2.0,82.0,0.0
ssm,cpr,0001000100000,8,57.333333333333336,0.0,0.8333333333333334,0.0,175.0,911.0,0.16114180478821363,2.0,82.0,0.0
ssm,cpr,0001000100000,9,57.333333333333336,0.0,1.0,0.0,185.0,901.0,0.17034990791896867,2.0,82.0,0.0
ssm,cpr,0001000100000,10,57.333333333333336,0.0,1.0,0.0,115.0,971.0,0.10589318600368323,2.0,82.0,0.0
ssm,cpr,0001000100000,11,57.333333333333336,0.0,1.0,0.0,95.0,991.0,0.08747697974217311,2.0,82.0,0.0
ssm,cpr,0001000100000,12,57.333333333333336,0.0,1.0,0.0,89.0,997.0,0.08195211786372007,2.0,82.0,0.0
ssm,cpr,0001001000000,0,57.333333333333336,0.0,1.0,0.0,185.0,901.0,0.17034990791896867,2.0,64.0,1.0
ssm,cpr,0001001000000,1,57.333333333333336,0.0,1.0,0.0,90.0,996.0,0.08287292817679558,2.0,64.0,1.0
ssm,cpr,0001001000000,2,57.333333333333336,0.0,0.8333333333333334,0.0,98.0,988.0,0.09023941068139964,2.0,64.0,1.0
ssm,cpr,0001001000000,3,57.333333333333336,1.0,0.20000000000000004,22.0,928.0,158.0,0.85451197053407,2.0,64.0,0.0
ssm,cpr,0001001000000,4,57.333333333333336,0.0,0.8333333333333334,0.0,146.0,940.0,0.13443830570902393,2.0,64.0,0.0
ssm,cpr,0001001000000,5,57.333333333333336,0.0,0.8666666666666667,0.0,130.0,956.0,0.11970534069981582,2.0,64.0,0.0
ssm,cpr,0001001000000,6,57.333333333333336,1.0,1.0,42.0,950.0,136.0,0.8747697974217311,2.0,64.0,0.0
ssm,cpr,0001001000000,7,57.333333333333336,0.0,1.0,0.0,164.0,922.0,0.15101289134438306,2.0,64.0,0.0
ssm,cpr,0001001000000,8,57.333333333333336,0.0,1.0,0.0,175.0,911.0,0.16114180478821363,2.0,64.0,0.0
ssm,cpr,0001001000000,9,57.333333333333336,0.0,0.9333333333333332,0.0,185.0,901.0,0.17034990791896867,2.0,64.0,0.0
ssm,cpr,0001001000000,10,57.333333333333336,0.0,0.9333333333333332,0.0,115.0,971.0,0.10589318600368323,2.0,64.0,0.0
ssm,cpr,0001001000000,11,57.333333333333336,0.0,0.9333333333333332,0.0,95.0,991.0,0.08747697974217311,2.0,64.0,0.0
ssm,cpr,0001001000000,12,57.333333333333336,0.0,1.0,0.0,89.0,997.0,0.08195211786372007,2.0,64.0,0.0
ssm,cpr,0001010000000,0,57.333333333333336,0.0,0.8666666666666667,8.0,185.0,901.0,0.17034990791896867,2.0,80.0,1.0
ssm,cpr,0001010000000,1,57.333333333333336,0.0,1.0,0.0,90.0,996.0,0.08287292817679558,2.0,80.0,1.0
ssm,cpr,0001010000000,2,57.333333333333336,0.0,0.9333333333333332,0.0,98.0,988.0,0.09023941068139964,2.0,80.0,1.0
ssm,cpr,0001010000000,3,57.333333333333336,1.0,0.6666666666666666,22.0,928.0,158.0,0.85451197053407,2.0,80.0,0.0
ssm,cpr,0001010000000,4,57.333333333333336,0.0,1.0,0.0,146.0,940.0,0.13443830570902393,2.0,80.0,0.0
ssm,cpr,0001010000000,5,57.333333333333336,1.0,0.0,42.0,963.0,123.0,0.8867403314917127,2.0,80.0,0.0
ssm,cpr,0001010000000,6,57.333333333333336,0.0,1.0,0.0,143.0,943.0,0.13167587476979742,2.0,80.0,0.0
ssm,cpr,0001010000000,7,57.333333333333336,0.0,1.0,0.0,164.0,922.0,0.15101289134438306,2.0,80.0,0.0
ssm,cpr,0001010000000,8,57.333333333333336,0.0,1.0,0.0,175.0,911.0,0.16114180478821363,2.0,80.0,0.0
ssm,cpr,0001010000000,9,57.333333333333336,0.0,0.3666666666666667,8.0,185.0,901.0,0.17034990791896867,2.0,80.0,0.0
ssm,cpr,0001010000000,10,57.333333333333336,0.0,0.5333333333333333,0.0,115.0,971.0,0.10589318600368323,2.0,80.0,0.0
ssm,cpr,0001010000000,11,57.333333333333336,0.0,1.0,0.0,95.0,991.0,0.08747697974217311,2.0,80.0,0.0
ssm,cpr,0001010000000,12,57.333333333333336,0.0,0.8333333333333334,0.0,89.0,997.0,0.08195211786372007,2.0,80.0,0.0
ssm,cpr,0001100000000,0,57.333333333333336,0.0,0.6666666666666666,0.0,185.0,901.0,0.17034990791896867,2.0,84.0,1.0
ssm,cpr,0001100000000,1,57.333333333333336,0.0,1.0,0.0,90.0,996.0,0.08287292817679558,2.0,84.0,1.0
ssm,cpr,0001100000000,2,57.333333333333336,0.0,1.0,0.0,98.0,988.0,0.09023941068139964,2.0,84.0,1.0
ssm,cpr,0001100000000,3,57.333333333333336,1.0,0.16666666666666666,42.0,928.0,158.0,0.85451197053407,2.0,84.0,0.0
ssm,cpr,0001100000000,4,57.333333333333336,1.0,0.5333333333333333,42.0,950.0,136.0,0.8747697974217311,2.0,84.0,0.0
ssm,cpr,0001100000000,5,57.333333333333336,0.0,0.9333333333333332,0.0,133.0,953.0,0.12246777163904236,2.0,84.0,0.0
ssm,cpr,0001100000000,6,57.333333333333336,0.0,0.8333333333333334,0.0,143.0,943.0,0.13167587476979742,2.0,84.0,0.0
ssm,cpr,0001100000000,7,57.333333333333336,0.0,1.0,0.0,164.0,922.0,0.15101289134438306,2.0,84.0,0.0
ssm,cpr,0001100000000,8,57.333333333333336,0.0,1.0,0.0,175.0,911.0,0.16114180478821363,2.0,84.0,0.0
ssm,cpr,0001100000000,9,57.333333333333336,0.0,0.7333333333333334,0.0,185.0,901.0,0.17034990791896867,2.0,84.0,0.0
ssm,cpr,0001100000000,10,57.333333333333336,0.0,1.0,0.0,115.0,971.0,0.10589318600368323,2.0,84.0,0.0
ssm,cpr,0001100000000,11,57.333333333333336,0.0,1.0,0.0,95.0,991.0,0.08747697974217311,2.0,84.0,0.0
ssm,cpr,0001100000000,12,57.333333333333336,0.0,1.0,0.0,89.0,997.0,0.08195211786372007,2.0,84.0,0.0
ssm,cpr,0010000000000,0,57.333333333333336,0.0,1.0,0.0,208.66666666666666,852.3333333333334,0.1967196766913347,1.0,96.66666666666667,1.0
ssm,cpr,0010000000000,1,57.333333333333336,0.0,0.7166666666666667,0.0,82.0,979.0,0.0769974982067566,1.0,96.66666666666667,1.0
ssm,cpr,0010000000000,2,57.333333333333336,1.0,0.6666666666666666,42.0,1006.3333333333334,54.666666666666664,0.9483213492188457,1.0,96.66666666666667,1.0
ssm,cpr,0010000000000,3,57.333333333333336,0.0,1.0,0.0,172.33333333333334,888.6666666666666,0.16261656082156792,1.0,96.66666666666667,0.0
ssm,cpr,0010000000000,4,57.333333333333336,0.0,1.0,0.0,159.33333333333334,901.6666666666666,0.15029829073286796,1.0,96.66666666666667,0.0
ssm,cpr,0010000000000,5,57.333333333333336,0.0,0.8333333333333334,5.333333333333333,164.0,897.0,0.15485750275547158,1.0,96.66666666666667,0.0
ssm,cpr,0010000000000,6,57.333333333333336,0.0,1.0,9.666666666666666,111.0,950.0,0.10434402281355516,1.0,96.66666666666667,0.0
ssm,cpr,0010000000000,7,57.333333333333336,0.0,1.0,10.666666666666666,171.33333333333334,889.6666666666666,0.16164383561643836,1.0,96.66666666666667,0.0
ssm,cpr,0010000000000,8,57.333333333333336,0.0,0.9166666666666666,5.666666666666667,179.0,882.0,0.16870484088245072,1.0,96.66666666666667,0.0
ssm,cpr,0010000000000,9,57.333333333333336,0.0,0.7333333333333334,6.0,193.0,868.0,0.18232299375426442,1.0,96.66666666666667,0.0
ssm,cpr,0010000000000,10,57.333333333333336,0.0,0.6833333333333332,7.0,129.33333333333334,931.6666666666666,0.12191955772494271,1.0,96.66666666666667,0.0
ssm,cpr,0010000000000,11,57.333333333333336,0.0,0.9333333333333332,0.0,70.66666666666667,990.3333333333334,0.06652845571126158,1.0,96.66666666666667,0.0
ssm,cpr,0010000000000,12,57.333333333333336,0.0,0.8166666666666668,10.333333333333334,114.66666666666667,946.3333333333334,0.1080494760230235,1.0,96.66666666666667,0.0
ssm,cpr,0010000000001,0,57.333333333333336,0.0,1.0,0.0,185.0,901.0,0.17034990791896867,2.0,44.0,1.0
ssm,cpr,0010000000001,1,57.333333333333336,0.0,1.0,0.0,90.0,996.0,0.08287292817679558,2.0,44.0,1.0
ssm,cpr,0010000000001,2,57.333333333333336,1.0,1.0,22.0,1000.0,86.0,0.9208103130755064,2.0,44.0,1.0
ssm,cpr,0010000000001,3,57.333333333333336,0.0,1.0,0.0,170.0,916.0,0.15653775322283608,2.0,44.0,0.0
ssm,cpr,0010000000001,4,57.333333333333336,0.0,1.0,0.0,148.0,938.0,0.13627992633517497,2.0,44.0,0.0
ssm,cpr,0010000000001,5,57.333333333333336,0.0,0.6,0.0,133.0,953.0,0.12246777163904236,2.0,44.0,0.0
ssm,cpr,0010000000001,6,57.333333333333336,0.0,0.8333333333333334,0.0,143.0,943.0,0.13167587476979742,2.0,44.0,0.0
ssm,cpr,0010000000001,7,57.333333333333336,0.0,1.0,0.0,164.0,922.0,0.15101289134438306,2.0,44.0,0.0
ssm,cpr,0010000000001,8,57.333333333333336,0.0,1.0,0.0,175.0,911.0,0.16114180478821363,2.0,44.0,0.0
ssm,cpr,0010000000001,9,57.333333333333336,0.0,0.4000000000000001,0.0,185.0,901.0,0.17034990791896867,2.0,44.0,0.0
ssm,cpr,0010000000001,10,57.333333333333336,0.0,0.5666666666666667,0.0,115.0,971.0,0.10589318600368323,2.0,44.0,0.0
ssm,cpr,0010000000001,11,57.333333333333336,0.0,1.0,0.0,95.0,991.0,0.08747697974217311,2.0,44.0,0.0
ssm,cpr,0010000000001,12,57.333333333333336,1.0,0.0,22.0,1009.0,77.0,0.929097605893186,2.0,44.0,0.0
ssm,cpr,0010000000100,0,57.333333333333336,0.0,1.0,0.0,185.0,901.0,0.17034990791896867,2.0,44.0,1.0
ssm,cpr,0010000000100,1,57.333333333333336,0.0,0.8333333333333334,0.0,90.0,996.0,0.08287292817679558,2.0,44.0,1.0
ssm,cpr,0010000000100,2,57.333333333333336,1.0,1.0,22.0,1000.0,86.0,0.9208103130755064,2.0,44.0,1.0
ssm,cpr,0010000000100,3,57.333333333333336,0.0,1.0,0.0,170.0,916.0,0.15653775322283608,2.0,44.0,0.0
ssm,cpr,0010000000100,4,57.333333333333336,0.0,1.0,0.0,148.0,938.0,0.13627992633517497,2.0,44.0,0.0
ssm,cpr,0010000000100,5,57.333333333333336,0.0,0.5666666666666667,0.0,133.0,953.0,0.12246777163904236,2.0,44.0,0.0
ssm,cpr,0010000000100,6,57.333333333333336,0.0,1.0,0.0,143.0,943.0,0.13167587476979742,2.0,44.0,0.0
ssm,cpr,0010000000100,7,57.333333333333336,0.0,1.0,0.0,164.0,922.0,0.15101289134438306,2.0,44.0,0.0
ssm,cpr,0010000000100,8,57.333333333333336,0.0,0.8333333333333334,0.0,175.0,911.0,0.16114180478821363,2.0,44.0,0.0
ssm,cpr,0010000000100,9,57.333333333333336,0.0,0.26666666666666666,0.0,185.0,901.0,0.17034990791896867,2.0,44.0,0.0
ssm,cpr,0010000000100,10,57.333333333333336,1.0,0.0,22.0,983.0,103.0,0.9051565377532228,2.0,44.0,0.0
ssm,cpr,0010000000100,11,57.333333333333336,0.0,1.0,0.0,95.0,991.0,0.08747697974217311,2.0,44.0,0.0
ssm,cpr,0010000000100,12,57.333333333333336,0.0,0.2333333333333333,0.0,89.0,997.0,0.08195211786372007,2.0,44.0,0.0
ssm,cpr,0010000001000,0,57.333333333333336,0.0,1.0,0.0,185.0,902.0,0.1701931922723091,2.0,64.0,1.0
ssm,cpr,0010000001000,1,57.333333333333336,0.0,0.9166666666666666,0.0,90.0,997.0,0.0827966881324747,2.0,64.0,1.0
ssm,cpr,0010000001000,2,57.333333333333336,1.0,1.0,42.0,1000.0,87.0,0.9199632014719411,2.0,64.0,1.0
ssm,cpr,0010000001000,3,57.333333333333336,0.0,1.0,0.0,170.0,917.0,0.15639374425023,2.0,64.0,0.0
ssm,cpr,0010000001000,4,57.333333333333336,0.0,1.0,0.0,148.0,939.0,0.13615455381784727,2.0,64.0,0.0
ssm,cpr,0010000001000,5,57.333333333333336,0.0,0.5333333333333333,0.0,133.0,954.0,0.12235510579576818,2.0,64.0,0.0
ssm,cpr,0010000001000,6,57.333333333333336,0.0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,64.0,0.0
ssm,cpr,0010000001000,7,57.333333333333336,0.0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,64.0,0.0
ssm,cpr,0010000001000,8,57.333333333333336,0.0,0.8333333333333334,0.0,175.0,912.0,0.1609935602575897,2.0,64.0,0.0
ssm,cpr,0010000001000,9,57.333333333333336,1.0,0.0,22.0,913.0,174.0,0.8399264029438823,2.0,64.0,0.0
ssm,cpr,0010000001000,10,57.333333333333336,0.0,0.16666666666666666,0.0,115.0,972.0,0.10579576816927323,2.0,64.0,0.0
ssm,cpr,0010000001000,11,57.333333333333336,0.0,1.0,0.0,95.0,992.0,0.08739650413983441,2.0,64.0,0.0
ssm,cpr,0010000001000,12,57.333333333333336,0.0,0.5,0.0,89.0,998.0,0.08187672493100276,2.0,64.0,0.0
ssm,cpr,0010000010000,0,57.333333333333336,0.0,1.0,0.0,185.0,901.0,0.17034990791896867,2.0,64.0,1.0
ssm,cpr,0010000010000,1,57.333333333333336,0.0,1.0,0.0,90.0,996.0,0.08287292817679558,2.0,64.0,1.0
ssm,cpr,0010000010000,2,57.333333333333336,1.0,0.7666666666666666,42.0,1000.0,86.0,0.9208103130755064,2.0,64.0,1.0
ssm,cpr,0010000010000,3,57.333333333333336,0.0,0.6666666666666666,0.0,170.0,916.0,0.15653775322283608,2.0,64.0,0.0
ssm,cpr,0010000010000,4,57.333333333333336,0.0,1.0,0.0,148.0,938.0,0.13627992633517497,2.0,64.0,0.0
ssm,cpr,0010000010000,5,57.333333333333336,0.0,0.6666666666666666,0.0,133.0,953.0,0.12246777163904236,2.0,64.0,0.0
ssm,cpr,0010000010000,6,57.333333333333336,0.0,1.0,0.0,143.0,943.0,0.13167587476979742,2.0,64.0,0.0
ssm,cpr,0010000010000,7,57.333333333333336,0.0,1.0,0.0,164.0,922.0,0.15101289134438306,2.0,64.0,0.0
ssm,cpr,0010000010000,8,57.333333333333336,1.0,0.3666666666666667,22.0,918.0,168.0,0.8453038674033149,2.0,64.0,0.0
ssm,cpr,0010000010000,9,57.333333333333336,0.0,0.7000000000000001,0.0,180.0,906.0,0.16574585635359115,2.0,64.0,0.0
ssm,cpr,0010000010000,10,57.333333333333336,0.0,0.6333333333333333,0.0,115.0,971.0,0.10589318600368323,2.0,64.0,0.0
ssm,cpr,0010000010000,11,57.333333333333336,0.0,1.0,0.0,95.0,991.0,0.08747697974217311,2.0,64.0,0.0
ssm,cpr,0010000010000,12,57.333333333333336,0.0,0.6666666666666666,0.0,89.0,997.0,0.08195211786372007,2.0,64.0,0.0
ssm,cpr,0010000100000,0,57.333333333333336,0.0,1.0,0.0,185.0,901.0,0.17034990791896867,2.0,62.0,1.0
ssm,cpr,0010000100000,1,57.333333333333336,0.0,1.0,0.0,90.0,996.0,0.08287292817679558,2.0,62.0,1.0
ssm,cpr,0010000100000,2,57.333333333333336,1.0,0.7000000000000001,40.0,1000.0,86.0,0.9208103130755064,2.0,62.0,1.0
ssm,cpr,0010000100000,3,57.333333333333336,0.0,1.0,0.0,170.0,916.0,0.15653775322283608,2.0,62.0,0.0
ssm,cpr,0010000100000,4,57.333333333333336,0.0,1.0,0.0,148.0,938.0,0.13627992633517497,2.0,62.0,0.0
ssm,cpr,0010000100000,5,57.333333333333336,0.0,0.8666666666666667,0.0,133.0,953.0,0.12246777163904236,2.0,62.0,0.0
ssm,cpr,0010000100000,6,57.333333333333336,0.0,0.6666666666666666,0.0,143.0,943.0,0.13167587476979742,2.0,62.0,0.0
ssm,cpr,0010000100000,7,57.333333333333336,1.0,0.5,22.0,932.0,154.0,0.8581952117863721,2.0,62.0,0.0
ssm,cpr,0010000100000,8,57.333333333333336,0.0,0.9333333333333332,0.0,178.0,908.0,0.16390423572744015,2.0,62.0,0.0
ssm,cpr,0010000100000,9,57.333333333333336,0.0,0.8333333333333334,0.0,180.0,906.0,0.16574585635359115,2.0,62.0,0.0
ssm,cpr,0010000100000,10,57.333333333333336,0.0,0.8333333333333334,0.0,115.0,971.0,0.10589318600368323,2.0,62.0,0.0
ssm,cpr,0010000100000,11,57.333333333333336,0.0,0.8333333333333334,0.0,95.0,991.0,0.08747697974217311,2.0,62.0,0.0
ssm,cpr,0010000100000,12,57.333333333333336,0.0,0.5,0.0,89.0,997.0,0.08195211786372007,2.0,62.0,0.0
ssm,cpr,0010001000000,0,57.333333333333336,0.0,1.0,0.0,190.0,907.0,0.17314360855604763,2.0,50.666666666666664,1.0
ssm,cpr,0010001000000,1,57.333333333333336,0.0,1.0,0.0,93.0,1004.0,0.08473923540651429,2.0,50.666666666666664,1.0
ssm,cpr,0010001000000,2,57.333333333333336,1.0,0.6333333333333333,28.666666666666668,1011.0,86.0,0.9215887639746748,2.0,50.666666666666664,1.0
ssm,cpr,0010001000000,3,57.333333333333336,0.0,0.7666666666666666,0.0,162.33333333333334,934.6666666666666,0.14814759955695775,2.0,50.666666666666664,0.0
ssm,cpr,0010001000000,4,57.333333333333336,0.0,1.0,0.0,143.33333333333334,953.6666666666666,0.13076987641886254,2.0,50.666666666666664,0.0
ssm,cpr,0010001000000,5,57.333333333333336,0.0,0.9333333333333332,0.0,148.33333333333334,948.6666666666666,0.1349665990253729,2.0,50.666666666666664,0.0
ssm,cpr,0010001000000,6,57.333333333333336,1.0,0.13333333333333333,22.0,962.6666666666666,134.33333333333334,0.8775807786813075,2.0,50.666666666666664,0.0
ssm,cpr,0010001000000,7,57.333333333333336,0.0,0.9333333333333332,0.0,167.33333333333334,929.6666666666666,0.15254346076558095,2.0,50.666666666666664,0.0
ssm,cpr,0010001000000,8,57.333333333333336,0.0,0.8333333333333334,0.0,176.66666666666666,920.3333333333334,0.1611014833357197,2.0,50.666666666666664,0.0
ssm,cpr,0010001000000,9,57.333333333333336,0.0,1.0,0.0,187.33333333333334,909.6666666666666,0.1706700108785633,2.0,50.666666666666664,0.0
ssm,cpr,0010001000000,10,57.333333333333336,0.0,0.7333333333333334,0.0,119.33333333333333,977.6666666666666,0.10872473943289934,2.0,50.666666666666664,0.0
ssm,cpr,0010001000000,11,57.333333333333336,0.0,1.0,0.0,92.66666666666667,1004.3333333333334,0.08453186793654555,2.0,50.666666666666664,0.0
ssm,cpr,0010001000000,12,57.333333333333336,0.0,0.6666666666666666,0.0,96.0,1001.0,0.0874020970446844,2.0,50.666666666666664,0.0
ssm,cpr,0010010000000,0,57.333333333333336,0.0,1.0,0.0,190.0,907.0,0.17314360855604763,2.0,50.666666666666664,1.0
ssm,cpr,0010010000000,1,57.333333333333336,0.0,0.8333333333333334,0.0,93.0,1004.0,0.08473923540651429,2.0,50.666666666666664,1.0
ssm,cpr,0010010000000,2,57.333333333333336,1.0,0.8333333333333334,28.666666666666668,1011.0,86.0,0.9215887639746748,2.0,50.666666666666664,1.0
ssm,cpr,0010010000000,3,57.333333333333336,0.0,1.0,0.0,162.33333333333334,934.6666666666666,0.14814759955695775,2.0,50.666666666666664,0.0
ssm,cpr,0010010000000,4,57.333333333333336,0.0,1.0,0.0,143.33333333333334,953.6666666666666,0.13076987641886254,2.0,50.666666666666664,0.0
ssm,cpr,0010010000000,5,57.333333333333336,1.0,0.16666666666666666,22.0,960.6666666666666,136.33333333333334,0.8759745036758352,2.0,50.666666666666664,0.0
ssm,cpr,0010010000000,6,57.333333333333336,0.0,1.0,0.0,146.33333333333334,950.6666666666666,0.1333603240199007,2.0,50.666666666666664,0.0
ssm,cpr,0010010000000,7,57.333333333333336,0.0,1.0,0.0,167.33333333333334,929.6666666666666,0.15254346076558095,2.0,50.666666666666664,0.0
ssm,cpr,0010010000000,8,57.333333333333336,0.0,0.8333333333333334,0.0,176.66666666666666,920.3333333333334,0.1611014833357197,2.0,50.666666666666664,0.0
ssm,cpr,0010010000000,9,57.333333333333336,0.0,0.7666666666666666,0.0,187.33333333333334,909.6666666666666,0.1706700108785633,2.0,50.666666666666664,0.0
ssm,cpr,0010010000000,10,57.333333333333336,0.0,0.3333333333333333,0.0,119.33333333333333,977.6666666666666,0.10872473943289934,2.0,50.666666666666664,0.0
ssm,cpr,0010010000000,11,57.333333333333336,0.0,1.0,0.0,92.66666666666667,1004.3333333333334,0.08453186793654555,2.0,50.666666666666664,0.0
ssm,cpr,0010010000000,12,57.333333333333336,0.0,0.6,0.0,96.0,1001.0,0.0874020970446844,2.0,50.666666666666664,0.0
ssm,cpr,0100000000000,0,57.333333333333336,0.0,0.18333333333333335,0.0,209.66666666666666,885.6666666666666,0.1914194691641947,1.0,98.0,1.0
ssm,cpr,0100000000000,1,57.333333333333336,1.0,0.09999999999999999,35.333333333333336,1032.6666666666667,62.666666666666664,0.9427879434278794,1.0,98.0,1.0
ssm,cpr,0100000000000,2,57.333333333333336,0.0,1.0,0.0,90.0,1005.3333333333334,0.08216567232165672,1.0,98.0,1.0
ssm,cpr,0100000000000,3,57.333333333333336,0.0,1.0,0.0,160.66666666666666,934.6666666666666,0.1466853314668533,1.0,98.0,0.0
ssm,cpr,0100000000000,4,57.333333333333336,0.0,1.0,0.0,148.33333333333334,947.0,0.13542729060427292,1.0,98.0,0.0
ssm,cpr,0100000000000,5,57.333333333333336,0.0,0.7999999999999999,7.0,163.33333333333334,932.0,0.1491100889911009,1.0,98.0,0.0
ssm,cpr,0100000000000,6,57.333333333333336,0.0,1.0,7.0,137.0,958.3333333333334,0.1250738815007388,1.0,98.0,0.0
ssm,cpr,0100000000000,7,57.333333333333336,0.0,1.0,10.333333333333334,167.66666666666666,927.6666666666666,0.15307274828072748,1.0,98.0,0.0
ssm,cpr,0100000000000,8,57.333333333333336,0.0,1.0,10.333333333333334,181.66666666666666,913.6666666666666,0.16585702540857025,1.0,98.0,0.0
ssm,cpr,0100000000000,9,57.333333333333336,0.0,0.9166666666666666,8.666666666666666,181.0,914.3333333333334,0.16524097590240974,1.0,98.0,0.0
ssm,cpr,0100000000000,10,57.333333333333336,0.0,0.8333333333333334,12.0,132.33333333333334,963.0,0.12081541845815419,1.0,98.0,0.0
ssm,cpr,0100000000000,11,57.333333333333336,0.0,0.5166666666666667,7.333333333333333,83.66666666666667,1011.6666666666666,0.07638152851381529,1.0,98.0,0.0
ssm,cpr,0100000000000,12,57.333333333333336,0.0,1.0,0.0,106.66666666666667,988.6666666666666,0.09739026097390262,1.0,98.0,0.0
ssm,cpr,0100000000010,0,57.333333333333336,0.0,0.6666666666666666,0.0,194.66666666666666,942.3333333333334,0.17126984795387304,2.0,42.666666666666664,1.0
ssm,cpr,0100000000010,1,57.333333333333336,1.0,0.5333333333333333,21.333333333333332,1058.0,79.0,0.9304539861226132,2.0,42.666666666666664,1.0
ssm,cpr,0100000000010,2,57.333333333333336,0.0,1.0,0.0,98.0,1039.0,0.08620262107622269,2.0,42.666666666666664,1.0
ssm,cpr,0100000000010,3,57.333333333333336,0.0,1.0,0.0,161.0,976.0,0.141520336500896,2.0,42.666666666666664,0.0
ssm,cpr,0100000000010,4,57.333333333333336,0.0,1.0,0.0,138.0,999.0,0.12135929143915893,2.0,42.666666666666664,0.0
ssm,cpr,0100000000010,5,57.333333333333336,0.0,0.8333333333333334,0.0,177.66666666666666,959.3333333333334,0.15628825911941446,2.0,42.666666666666664,0.0
ssm,cpr,0100000000010,6,57.333333333333336,0.0,1.0,0.0,155.66666666666666,981.3333333333334,0.1369085773729037,2.0,42.666666666666664,0.0
ssm,cpr,0100000000010,7,57.333333333333336,0.0,1.0,0.0,172.0,965.0,0.15128035970785433,2.0,42.666666666666664,0.0
ssm,cpr,0100000000010,8,57.333333333333336,0.0,1.0,0.0,171.33333333333334,965.6666666666666,0.15072669907530875,2.0,42.666666666666664,0.0
ssm,cpr,0100000000010,9,57.333333333333336,0.0,0.2333333333333333,0.0,199.33333333333334,937.6666666666666,0.17535601938280096,2.0,42.666666666666664,0.0
ssm,cpr,0100000000010,10,57.333333333333336,0.0,0.4666666666666666,0.0,130.0,1007.0,0.11433637924661605,2.0,42.666666666666664,0.0
