model,perturbation,exercise,target,criterion,seed,target_bit,n_test,n_mapped_joints,context_pressure,baseline_accuracy,baseline_correct_confidence,mapped_confidence_drop,random_confidence_drop,relative_evidence_sensitivity,random_drop_sd,mapped_spillover,split_offset
fact,temporal_mean,squat,0,0,57.333333333333336,0.0,17.0,10.0,0.3333333333333333,0.5294117647058824,0.49309878547986347,-0.319118320941925,-0.07653892909487083,-0.24257938812176383,0.15035484234491983,0.0,121.66666666666667
fact,temporal_mean,squat,0,1,57.333333333333336,0.0,17.0,8.0,0.0,0.9019607843137254,0.8201431035995483,0.06291738594882186,0.0332073964333782,0.029709989515443635,0.03573427256196734,0.10156784951686858,121.66666666666667
fact,temporal_mean,squat,0,2,57.333333333333336,0.0,17.0,8.0,3.0,0.8039215686274509,0.7913245558738708,-0.093102807799975,-0.03851122719546154,-0.0545915812253952,0.05421774275600904,0.09299129744370777,121.66666666666667
fact,temporal_mean,squat,0,3,57.333333333333336,0.0,17.0,8.0,5.0,0.2549019607843137,0.3104478319485982,-0.0773445734133323,-0.007421764234701832,-0.06992280979951221,0.07580863063534098,0.08920055379470186,121.66666666666667
fact,temporal_mean,squat,0,4,57.333333333333336,0.0,17.0,6.0,5.0,1.0,0.9080772399902344,0.05056263941029704,0.0027459266129881334,0.0478167127196987,0.010016697536533033,0.08522909879684444,121.66666666666667
fact,temporal_mean,squat,0,5,57.333333333333336,0.0,17.0,6.0,38.666666666666664,0.1176470588235294,0.25648118058840425,-0.01699251681566243,0.015640316841502966,-0.032632835209369666,0.04470424912869924,0.07742062707742049,121.66666666666667
fact,temporal_mean,squat,1,0,57.333333333333336,0.0,55.0,10.0,43.333333333333336,0.27272727272727265,0.2819260607163111,-0.4622986912727356,-0.0871950524548689,-0.3751036375761032,0.11539823065201438,0.0,125.33333333333333
fact,temporal_mean,squat,1,1,57.333333333333336,0.0,55.0,8.0,0.0,0.8787878787878788,0.8226976990699768,-0.005476603594919033,0.0011911301796013994,-0.0066677338133255,0.018427693285047966,0.12858288486798597,125.33333333333333
fact,temporal_mean,squat,1,2,57.333333333333336,0.0,55.0,8.0,7.0,0.9212121212121213,0.8801278074582418,-0.05443846682707463,-0.0211012766230851,-0.03333719043682013,0.026737178675830336,0.12214641024669008,125.33333333333333
fact,temporal_mean,squat,1,3,57.333333333333336,0.0,55.0,8.0,21.0,0.5333333333333333,0.5591442485650381,0.017203684275348973,0.0008808878871302018,0.0163228002687295,0.06842269624272977,0.09035961578289668,125.33333333333333
fact,temporal_mean,squat,1,4,57.333333333333336,0.0,55.0,6.0,0.0,0.8727272727272727,0.8276794950167338,0.030466134970386805,0.0048319151004155335,0.025634219869971202,0.05470285440484677,0.07559441402554506,125.33333333333333
fact,temporal_mean,squat,1,5,57.333333333333336,1.0,55.0,6.0,6.666666666666667,0.6424242424242425,0.6236759225527445,0.18104411909977589,0.02280348337565853,0.15824063370625174,0.052708480507135336,0.10117359211047487,125.33333333333333
